state,account_length,area_code,phone_number,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,class
35.0,146.0,b'408',3359.0,b'0',b'1',31.0,202.5,91.0,34.43,241.4,108.0,20.52,169.6,77.0,7.63,7.8,2.0,2.11,b'1',0
20.0,85.0,b'510',1820.0,b'1',b'0',0.0,216.0,73.0,36.72,188.2,117.0,16.0,147.1,98.0,6.62,3.6,7.0,0.97,b'2',0
49.0,115.0,b'510',4936.0,b'1',b'0',0.0,249.9,95.0,42.48,242.5,104.0,20.61,151.7,121.0,6.83,15.3,6.0,4.13,b'1',1
34.0,142.0,b'415',507.0,b'0',b'0',0.0,145.4,93.0,24.72,209.1,98.0,17.77,214.0,96.0,9.63,10.9,1.0,2.94,b'1',0
8.0,113.0,b'415',1298.0,b'0',b'0',0.0,239.7,47.0,40.75,282.9,110.0,24.05,238.4,88.0,10.73,8.7,3.0,2.35,b'2',1
24.0,196.0,b'415',3416.0,b'0',b'0',0.0,234.0,109.0,39.78,249.5,114.0,21.21,173.1,70.0,7.79,9.1,5.0,2.46,b'2',0
19.0,66.0,b'415',4693.0,b'0',b'0',0.0,116.4,98.0,19.79,95.6,74.0,8.13,181.5,94.0,8.17,10.5,3.0,2.84,b'3',0
43.0,150.0,b'510',2448.0,b'0',b'0',0.0,178.9,101.0,30.41,169.1,110.0,14.37,148.6,100.0,6.69,13.8,3.0,3.73,b'4',1
15.0,69.0,b'408',1582.0,b'0',b'0',0.0,185.3,91.0,31.5,219.1,88.0,18.62,243.6,107.0,10.96,5.5,5.0,1.49,b'0',0
8.0,53.0,b'415',4719.0,b'0',b'1',32.0,131.2,63.0,22.3,227.4,125.0,19.33,178.9,105.0,8.05,12.8,2.0,3.46,b'2',0
9.0,85.0,b'408',1027.0,b'1',b'0',0.0,116.2,86.0,19.75,229.7,127.0,19.52,204.2,109.0,9.19,10.1,3.0,2.73,b'3',0
19.0,79.0,b'415',4843.0,b'0',b'0',0.0,156.9,109.0,26.67,122.2,87.0,10.39,189.1,103.0,8.51,11.3,5.0,3.05,b'3',0
22.0,130.0,b'415',4476.0,b'0',b'0',0.0,143.8,76.0,24.45,274.8,103.0,23.36,194.7,105.0,8.76,12.3,1.0,3.32,b'0',0
4.0,33.0,b'408',2177.0,b'0',b'0',0.0,159.5,115.0,27.12,195.4,118.0,16.61,102.4,86.0,4.61,7.1,7.0,1.92,b'1',0
43.0,97.0,b'415',4414.0,b'1',b'0',0.0,143.7,117.0,24.43,273.0,82.0,23.21,178.3,81.0,8.02,10.9,3.0,2.94,b'0',0
44.0,82.0,b'510',4149.0,b'1',b'0',0.0,208.8,101.0,35.5,213.7,87.0,18.16,175.1,86.0,7.88,12.4,6.0,3.35,b'3',0
11.0,70.0,b'415',651.0,b'0',b'0',0.0,197.3,91.0,33.54,305.8,81.0,25.99,171.0,105.0,7.69,6.7,6.0,1.81,b'1',0
12.0,92.0,b'510',1210.0,b'0',b'1',25.0,134.0,112.0,22.78,206.0,111.0,17.51,180.6,118.0,8.13,9.7,4.0,2.62,b'0',0
40.0,212.0,b'415',496.0,b'0',b'0',0.0,226.0,127.0,38.42,304.6,83.0,25.89,181.2,132.0,8.15,12.6,4.0,3.4,b'2',1
43.0,112.0,b'415',972.0,b'0',b'0',0.0,214.8,112.0,36.52,209.7,104.0,17.82,164.4,97.0,7.4,9.4,5.0,2.54,b'3',0
25.0,102.0,b'510',125.0,b'1',b'0',0.0,224.2,81.0,38.11,243.3,90.0,20.68,147.8,66.0,6.65,12.0,8.0,3.24,b'3',0
28.0,182.0,b'415',3809.0,b'0',b'0',0.0,104.9,111.0,17.83,198.5,120.0,16.87,258.2,91.0,11.62,8.0,5.0,2.16,b'2',0
28.0,70.0,b'415',822.0,b'0',b'1',31.0,125.9,101.0,21.4,196.4,102.0,16.69,252.7,75.0,11.37,10.3,4.0,2.78,b'1',0
18.0,89.0,b'415',2843.0,b'0',b'0',0.0,141.1,92.0,23.99,249.1,126.0,21.17,136.0,73.0,6.12,10.8,2.0,2.92,b'2',0
26.0,66.0,b'510',4206.0,b'0',b'0',0.0,201.3,95.0,34.22,152.8,66.0,12.99,233.2,101.0,10.49,7.5,4.0,2.03,b'1',0
2.0,109.0,b'510',2637.0,b'0',b'0',0.0,153.1,102.0,26.03,234.1,77.0,19.9,329.2,74.0,14.81,9.9,9.0,2.67,b'3',0
2.0,163.0,b'408',4443.0,b'0',b'0',0.0,197.0,109.0,33.49,202.6,128.0,17.22,206.4,80.0,9.29,9.1,10.0,2.46,b'1',0
39.0,120.0,b'415',2585.0,b'0',b'1',23.0,221.9,114.0,37.72,254.7,84.0,21.65,250.5,117.0,11.27,7.2,5.0,1.94,b'2',0
0.0,156.0,b'510',725.0,b'0',b'0',0.0,123.7,96.0,21.03,103.0,80.0,8.76,189.4,82.0,8.52,13.1,4.0,3.54,b'1',0
48.0,133.0,b'415',2362.0,b'0',b'0',0.0,113.3,137.0,19.26,160.2,103.0,13.62,228.8,98.0,10.3,10.1,7.0,2.73,b'2',0
45.0,94.0,b'415',2982.0,b'1',b'0',0.0,235.6,131.0,40.05,194.8,107.0,16.56,170.6,93.0,7.68,8.6,4.0,2.32,b'1',0
37.0,92.0,b'415',824.0,b'0',b'0',0.0,114.6,94.0,19.48,209.0,78.0,17.77,209.7,97.0,9.44,8.3,5.0,2.24,b'2',0
9.0,119.0,b'415',1797.0,b'0',b'1',37.0,168.2,81.0,28.59,283.3,105.0,24.08,243.8,136.0,10.97,10.7,3.0,2.89,b'1',0
7.0,24.0,b'408',2182.0,b'0',b'0',0.0,149.0,73.0,25.33,131.0,81.0,11.14,238.6,69.0,10.74,8.6,3.0,2.32,b'2',1
40.0,94.0,b'408',4395.0,b'0',b'0',0.0,229.2,103.0,38.96,163.9,133.0,13.93,190.1,67.0,8.55,7.4,6.0,2.0,b'3',0
5.0,97.0,b'510',1635.0,b'1',b'0',0.0,230.6,131.0,39.2,261.3,136.0,22.21,157.1,96.0,7.07,6.8,4.0,1.84,b'0',0
4.0,120.0,b'415',2484.0,b'0',b'0',0.0,252.1,110.0,42.86,226.1,103.0,19.22,155.6,83.0,7.0,13.8,3.0,3.73,b'1',0
22.0,62.0,b'415',4342.0,b'0',b'0',0.0,98.9,103.0,16.81,135.4,122.0,11.51,236.6,82.0,10.65,12.2,1.0,3.29,b'1',0
43.0,92.0,b'510',535.0,b'0',b'0',0.0,240.2,86.0,40.83,107.6,79.0,9.15,156.6,121.0,7.05,7.5,4.0,2.03,b'1',0
5.0,43.0,b'415',2288.0,b'0',b'0',0.0,184.8,114.0,31.42,130.6,131.0,11.1,175.0,69.0,7.88,8.0,9.0,2.16,b'0',0
49.0,13.0,b'415',373.0,b'0',b'0',0.0,146.4,74.0,24.89,148.5,92.0,12.62,216.7,96.0,9.75,11.3,3.0,3.05,b'1',0
16.0,137.0,b'415',1009.0,b'0',b'0',0.0,230.2,113.0,39.13,220.4,79.0,18.73,204.7,111.0,9.21,10.7,7.0,2.89,b'4',0
30.0,78.0,b'408',1368.0,b'0',b'0',0.0,162.3,116.0,27.59,192.4,86.0,16.35,240.6,100.0,10.83,10.1,3.0,2.73,b'2',0
7.0,82.0,b'415',2439.0,b'0',b'0',0.0,300.3,109.0,51.05,181.0,100.0,15.39,270.1,73.0,12.15,11.7,4.0,3.16,b'0',1
49.0,63.0,b'415',796.0,b'0',b'0',0.0,147.8,95.0,25.13,201.4,72.0,17.12,154.9,118.0,6.97,8.6,8.0,2.32,b'1',0
27.0,76.0,b'510',4964.0,b'0',b'0',0.0,165.7,94.0,28.17,257.4,80.0,21.88,170.8,114.0,7.69,10.0,4.0,2.7,b'1',0
48.0,20.0,b'408',895.0,b'0',b'0',0.0,186.8,89.0,31.76,253.4,51.0,21.54,273.1,105.0,12.29,12.3,6.0,3.32,b'2',0
5.0,131.0,b'415',3663.0,b'0',b'1',23.0,170.8,145.0,29.04,236.7,93.0,20.12,294.5,100.0,13.25,12.7,1.0,3.43,b'1',0
11.0,105.0,b'415',2913.0,b'0',b'0',0.0,211.1,99.0,35.89,176.7,66.0,15.02,221.5,96.0,9.97,14.7,7.0,3.97,b'4',0
38.0,141.0,b'510',4595.0,b'0',b'0',0.0,146.5,121.0,24.91,169.9,125.0,14.44,238.8,112.0,10.75,8.2,5.0,2.21,b'0',0
38.0,85.0,b'408',4129.0,b'0',b'0',0.0,144.4,88.0,24.55,264.6,105.0,22.49,185.4,94.0,8.34,9.9,3.0,2.67,b'1',0
43.0,112.0,b'510',3814.0,b'0',b'0',0.0,242.1,69.0,41.16,235.2,150.0,19.99,237.7,106.0,10.7,10.0,5.0,2.7,b'3',1
0.0,115.0,b'415',1130.0,b'0',b'0',0.0,210.6,120.0,35.8,153.1,84.0,13.01,262.2,79.0,11.8,11.0,5.0,2.97,b'0',0
35.0,134.0,b'408',1495.0,b'0',b'0',0.0,202.7,105.0,34.46,224.9,90.0,19.12,253.9,108.0,11.43,12.1,7.0,3.27,b'0',0
35.0,169.0,b'408',3868.0,b'0',b'0',0.0,147.2,115.0,25.02,161.9,123.0,13.76,142.1,103.0,6.39,7.2,6.0,1.94,b'3',0
13.0,127.0,b'408',3388.0,b'0',b'0',0.0,102.8,128.0,17.48,143.7,95.0,12.21,191.4,97.0,8.61,10.0,5.0,2.7,b'1',0
46.0,93.0,b'415',567.0,b'0',b'1',37.0,230.4,95.0,39.17,155.5,89.0,13.22,179.0,90.0,8.06,10.4,9.0,2.81,b'3',0
45.0,66.0,b'415',1205.0,b'0',b'0',0.0,145.6,105.0,24.75,250.9,82.0,21.33,156.6,102.0,7.05,12.2,7.0,3.29,b'1',0
26.0,171.0,b'408',4787.0,b'0',b'0',0.0,171.9,99.0,29.22,249.2,95.0,21.18,174.9,81.0,7.87,12.5,4.0,3.38,b'1',0
43.0,75.0,b'415',4747.0,b'0',b'0',0.0,305.1,106.0,51.87,188.0,115.0,15.98,235.4,116.0,10.59,8.5,5.0,2.3,b'0',1
30.0,138.0,b'415',1908.0,b'0',b'0',0.0,157.5,96.0,26.78,271.7,107.0,23.09,138.2,84.0,6.22,10.7,6.0,2.89,b'2',0
16.0,128.0,b'510',3680.0,b'0',b'0',0.0,268.1,95.0,45.58,120.5,126.0,10.24,220.8,121.0,9.94,14.4,6.0,3.89,b'2',0
42.0,17.0,b'510',2854.0,b'0',b'1',31.0,153.1,115.0,26.03,185.9,59.0,15.8,224.3,102.0,10.09,10.0,1.0,2.7,b'6',1
1.0,107.0,b'408',241.0,b'0',b'0',0.0,86.8,95.0,14.76,108.1,85.0,9.19,204.3,87.0,9.19,13.2,3.0,3.56,b'1',0
46.0,101.0,b'415',4439.0,b'0',b'0',0.0,136.2,92.0,23.15,220.9,110.0,18.78,196.9,116.0,8.86,13.3,7.0,3.59,b'3',0
37.0,100.0,b'510',4518.0,b'0',b'0',0.0,152.7,98.0,25.96,212.4,73.0,18.05,264.5,90.0,11.9,7.9,3.0,2.13,b'2',0
1.0,131.0,b'415',1643.0,b'0',b'0',0.0,234.0,117.0,39.78,209.4,143.0,17.8,258.8,105.0,11.65,9.8,3.0,2.65,b'1',0
21.0,78.0,b'415',4896.0,b'0',b'0',0.0,211.4,105.0,35.94,249.9,77.0,21.24,199.6,129.0,8.98,9.3,2.0,2.51,b'2',0
22.0,82.0,b'415',4651.0,b'0',b'0',0.0,135.4,102.0,23.02,237.1,122.0,20.15,118.3,91.0,5.32,17.5,4.0,4.73,b'0',0
9.0,113.0,b'510',833.0,b'0',b'0',0.0,92.6,85.0,15.74,177.6,92.0,15.1,159.8,72.0,7.19,14.4,4.0,3.89,b'3',0
20.0,119.0,b'408',3897.0,b'0',b'0',0.0,239.1,88.0,40.65,243.5,79.0,20.7,230.9,92.0,10.39,10.9,3.0,2.94,b'3',1
25.0,189.0,b'415',4447.0,b'0',b'0',0.0,227.8,124.0,38.73,169.5,112.0,14.41,201.1,91.0,9.05,5.6,4.0,1.51,b'3',0
42.0,97.0,b'408',2937.0,b'0',b'0',0.0,238.6,85.0,40.56,203.3,75.0,17.28,180.5,127.0,8.12,16.2,8.0,4.37,b'0',0
49.0,69.0,b'415',1564.0,b'1',b'0',0.0,176.8,89.0,30.06,196.0,89.0,16.66,232.6,151.0,10.47,13.1,5.0,3.54,b'1',1
18.0,57.0,b'415',2915.0,b'0',b'0',0.0,198.1,89.0,33.68,214.2,105.0,18.21,109.5,106.0,4.93,7.0,3.0,1.89,b'1',0
23.0,125.0,b'415',3312.0,b'1',b'1',29.0,260.8,81.0,44.34,163.7,112.0,13.91,271.7,117.0,12.23,17.0,6.0,4.59,b'1',1
0.0,121.0,b'415',2641.0,b'0',b'0',0.0,180.0,116.0,30.6,196.4,112.0,16.69,280.3,95.0,12.61,10.1,5.0,2.73,b'2',0
6.0,97.0,b'415',2446.0,b'0',b'0',0.0,215.3,58.0,36.6,242.4,91.0,20.6,279.8,105.0,12.59,12.1,9.0,3.27,b'0',0
29.0,67.0,b'510',1840.0,b'0',b'1',31.0,175.2,68.0,29.78,199.2,73.0,16.93,219.8,99.0,9.89,13.2,6.0,3.56,b'1',0
43.0,30.0,b'415',2548.0,b'0',b'0',0.0,195.2,100.0,33.18,179.8,95.0,15.28,298.3,115.0,13.42,11.5,4.0,3.11,b'1',0
25.0,118.0,b'415',3676.0,b'0',b'1',26.0,170.8,114.0,29.04,199.5,125.0,16.96,169.7,98.0,7.64,9.6,5.0,2.59,b'5',1
9.0,116.0,b'510',603.0,b'0',b'0',0.0,192.1,98.0,32.66,312.9,135.0,26.6,130.2,94.0,5.86,7.9,2.0,2.13,b'3',0
50.0,32.0,b'408',4986.0,b'0',b'0',0.0,171.2,82.0,29.1,185.6,102.0,15.78,203.3,64.0,9.15,10.2,7.0,2.75,b'1',0
50.0,86.0,b'415',1941.0,b'0',b'0',0.0,227.9,105.0,38.74,218.7,118.0,18.59,223.2,120.0,10.04,14.2,5.0,3.83,b'3',0
24.0,79.0,b'408',4444.0,b'0',b'0',0.0,261.7,97.0,44.49,210.6,48.0,17.9,256.7,83.0,11.55,6.0,3.0,1.62,b'3',1
23.0,99.0,b'408',3174.0,b'0',b'0',0.0,128.8,86.0,21.9,203.9,105.0,17.33,282.6,131.0,12.72,14.1,4.0,3.81,b'2',0
15.0,140.0,b'415',4333.0,b'0',b'0',0.0,204.7,100.0,34.8,126.8,107.0,10.78,202.8,115.0,9.13,12.1,4.0,3.27,b'2',0
44.0,51.0,b'408',4191.0,b'0',b'1',0.0,212.9,80.0,36.19,236.1,57.0,20.07,187.6,99.0,8.44,8.8,4.0,2.38,b'2',0
16.0,59.0,b'510',1047.0,b'0',b'1',45.0,71.2,113.0,12.1,233.7,95.0,19.86,139.3,129.0,6.27,14.0,12.0,3.78,b'1',0
23.0,126.0,b'415',705.0,b'0',b'0',0.0,152.4,94.0,25.91,166.2,91.0,14.13,199.2,84.0,8.96,10.2,1.0,2.75,b'1',0
21.0,90.0,b'415',1638.0,b'0',b'0',0.0,104.0,104.0,17.68,170.9,106.0,14.53,158.8,99.0,7.15,8.7,5.0,2.35,b'4',1
8.0,122.0,b'510',247.0,b'0',b'0',0.0,157.1,134.0,26.71,184.9,122.0,15.72,197.2,59.0,8.87,8.5,5.0,2.3,b'4',1
11.0,150.0,b'415',2227.0,b'0',b'0',0.0,214.0,117.0,36.38,192.4,89.0,16.35,242.6,99.0,10.92,7.9,4.0,2.13,b'1',0
19.0,101.0,b'408',2341.0,b'0',b'0',0.0,189.0,122.0,32.13,179.2,91.0,15.23,186.8,170.0,8.41,11.1,6.0,3.0,b'0',0
34.0,78.0,b'510',1818.0,b'0',b'0',0.0,152.9,81.0,25.99,256.6,82.0,21.81,173.6,112.0,7.81,5.3,6.0,1.43,b'2',0
50.0,69.0,b'415',787.0,b'0',b'0',0.0,211.7,94.0,35.99,236.1,124.0,20.07,252.7,90.0,11.37,7.2,2.0,1.94,b'4',0
49.0,161.0,b'415',1927.0,b'0',b'0',0.0,159.6,102.0,27.13,212.6,119.0,18.07,151.4,83.0,6.81,12.6,7.0,3.4,b'5',1
21.0,80.0,b'408',318.0,b'0',b'0',0.0,322.3,113.0,54.79,222.0,95.0,18.87,162.8,123.0,7.33,6.7,8.0,1.81,b'0',1
1.0,77.0,b'415',4260.0,b'0',b'0',0.0,163.0,112.0,27.71,219.1,89.0,18.62,233.4,66.0,10.5,6.7,3.0,1.81,b'2',0
46.0,121.0,b'415',3803.0,b'1',b'1',44.0,254.1,127.0,43.2,180.2,108.0,15.32,196.2,129.0,8.83,8.7,4.0,2.35,b'3',0
39.0,143.0,b'408',231.0,b'0',b'0',0.0,167.8,72.0,28.53,211.0,99.0,17.94,153.5,109.0,6.91,10.5,6.0,2.84,b'4',1
0.0,127.0,b'408',2923.0,b'0',b'0',0.0,182.3,124.0,30.99,169.9,110.0,14.44,184.0,116.0,8.28,9.3,3.0,2.51,b'1',0
17.0,133.0,b'415',4863.0,b'0',b'0',0.0,226.8,87.0,38.56,127.9,93.0,10.87,160.1,89.0,7.2,9.2,3.0,2.48,b'0',0
28.0,27.0,b'415',4064.0,b'0',b'0',0.0,227.4,67.0,38.66,248.0,115.0,21.08,61.4,109.0,2.76,7.8,6.0,2.11,b'1',0
9.0,148.0,b'510',3508.0,b'1',b'0',0.0,148.2,138.0,25.19,159.6,123.0,13.57,197.4,62.0,8.88,8.6,3.0,2.32,b'2',0
49.0,36.0,b'510',4912.0,b'0',b'0',0.0,175.7,69.0,29.87,154.8,98.0,13.16,208.2,68.0,9.37,9.5,2.0,2.57,b'0',0
26.0,169.0,b'415',1807.0,b'0',b'0',0.0,100.8,112.0,17.14,230.0,69.0,19.55,193.6,95.0,8.71,9.5,2.0,2.57,b'0',0
20.0,125.0,b'408',1156.0,b'0',b'0',0.0,137.1,94.0,23.31,209.8,83.0,17.83,238.4,114.0,10.73,8.6,4.0,2.32,b'1',0
32.0,68.0,b'408',3613.0,b'0',b'0',0.0,131.6,89.0,22.37,137.0,109.0,11.65,256.3,107.0,11.53,10.2,5.0,2.75,b'3',0
1.0,25.0,b'408',529.0,b'0',b'0',0.0,264.9,80.0,45.03,281.2,66.0,23.9,166.1,80.0,7.47,8.4,4.0,2.27,b'1',1
26.0,137.0,b'408',151.0,b'1',b'0',0.0,258.0,112.0,43.86,246.5,117.0,20.95,173.2,100.0,7.79,10.9,3.0,2.94,b'0',1
27.0,122.0,b'510',93.0,b'0',b'1',30.0,230.1,108.0,39.12,287.6,76.0,24.45,177.1,85.0,7.97,6.9,3.0,1.86,b'2',0
28.0,166.0,b'510',968.0,b'0',b'0',0.0,197.9,89.0,33.64,251.0,113.0,21.34,138.3,85.0,6.22,11.2,2.0,3.02,b'2',0
40.0,99.0,b'510',3646.0,b'0',b'0',0.0,169.2,70.0,28.76,271.5,77.0,23.08,170.2,104.0,7.66,10.6,2.0,2.86,b'0',0
9.0,113.0,b'415',3544.0,b'0',b'0',0.0,317.1,97.0,53.91,224.8,70.0,19.11,215.1,90.0,9.68,13.6,2.0,3.67,b'1',1
22.0,109.0,b'415',3952.0,b'1',b'1',26.0,217.2,138.0,36.92,145.5,111.0,12.37,280.7,76.0,12.63,9.3,3.0,2.51,b'0',0
36.0,49.0,b'415',479.0,b'0',b'0',0.0,213.8,79.0,36.35,265.1,93.0,22.53,239.8,128.0,10.79,15.6,7.0,4.21,b'0',0
30.0,111.0,b'510',3399.0,b'0',b'0',0.0,197.1,117.0,33.51,227.8,128.0,19.36,214.0,101.0,9.63,9.3,11.0,2.51,b'0',0
14.0,131.0,b'510',3525.0,b'0',b'0',0.0,263.4,123.0,44.78,151.9,74.0,12.91,218.5,101.0,9.83,10.7,2.0,2.89,b'2',0
20.0,79.0,b'415',3299.0,b'0',b'0',0.0,81.2,91.0,13.8,215.7,126.0,18.33,245.9,85.0,11.07,10.9,4.0,2.94,b'1',0
43.0,152.0,b'415',4975.0,b'0',b'0',0.0,141.5,102.0,24.06,263.0,94.0,22.36,207.1,113.0,9.32,3.4,4.0,0.92,b'2',0
23.0,163.0,b'408',2292.0,b'0',b'1',22.0,215.1,91.0,36.57,138.9,102.0,11.81,146.2,109.0,6.58,12.4,2.0,3.35,b'2',0
6.0,33.0,b'510',4445.0,b'0',b'0',0.0,182.5,65.0,31.03,232.1,96.0,19.73,149.2,82.0,6.71,7.5,2.0,2.03,b'2',0
26.0,94.0,b'510',1314.0,b'0',b'0',0.0,163.5,136.0,27.8,143.7,111.0,12.21,253.4,82.0,11.4,12.6,5.0,3.4,b'1',0
49.0,173.0,b'510',4942.0,b'0',b'0',0.0,109.4,103.0,18.6,101.3,111.0,8.61,167.3,106.0,7.53,7.8,7.0,2.11,b'1',0
40.0,84.0,b'415',1907.0,b'0',b'0',0.0,204.1,132.0,34.7,164.4,117.0,13.97,165.1,123.0,7.43,0.0,0.0,0.0,b'1',0
26.0,142.0,b'415',4648.0,b'0',b'1',22.0,198.3,144.0,33.71,157.2,96.0,13.36,180.9,114.0,8.14,11.1,4.0,3.0,b'2',0
34.0,57.0,b'510',960.0,b'0',b'1',25.0,144.0,81.0,24.48,187.2,112.0,15.91,158.6,122.0,7.14,8.5,6.0,2.3,b'3',0
21.0,165.0,b'408',1179.0,b'0',b'0',0.0,150.5,75.0,25.59,193.1,93.0,16.41,311.6,93.0,14.02,10.3,2.0,2.78,b'1',0
34.0,76.0,b'415',1813.0,b'0',b'0',0.0,223.0,109.0,37.91,218.7,97.0,18.59,138.6,126.0,6.24,11.6,8.0,3.13,b'2',0
35.0,107.0,b'415',2301.0,b'0',b'1',26.0,161.6,123.0,27.47,195.5,103.0,16.62,254.4,103.0,11.45,13.7,3.0,3.7,b'1',0
21.0,122.0,b'510',4944.0,b'0',b'0',0.0,265.7,130.0,45.17,47.3,116.0,4.02,140.3,103.0,6.31,8.7,1.0,2.35,b'3',0
21.0,130.0,b'408',3139.0,b'0',b'0',0.0,176.3,140.0,29.97,201.0,104.0,17.09,161.9,123.0,7.29,11.3,5.0,3.05,b'1',0
36.0,146.0,b'510',2580.0,b'0',b'0',0.0,138.4,104.0,23.53,158.9,122.0,13.51,47.4,73.0,2.13,3.9,9.0,1.05,b'4',1
27.0,162.0,b'408',665.0,b'0',b'1',26.0,179.7,144.0,30.55,218.1,129.0,18.54,212.3,105.0,9.55,9.3,8.0,2.51,b'1',1
15.0,100.0,b'510',2089.0,b'0',b'0',0.0,247.8,117.0,42.13,130.0,95.0,11.05,134.3,125.0,6.04,6.9,2.0,1.86,b'1',0
36.0,139.0,b'510',645.0,b'0',b'0',0.0,148.7,90.0,25.28,204.3,106.0,17.37,144.1,105.0,6.48,9.8,4.0,2.65,b'2',0
24.0,120.0,b'408',2190.0,b'0',b'0',0.0,121.0,139.0,20.57,270.4,121.0,22.98,141.0,90.0,6.35,5.3,8.0,1.43,b'1',0
44.0,100.0,b'408',2265.0,b'0',b'0',0.0,185.0,122.0,31.45,182.5,92.0,15.51,274.9,92.0,12.37,5.1,8.0,1.38,b'1',0
3.0,192.0,b'415',4581.0,b'0',b'1',36.0,156.2,77.0,26.55,215.5,126.0,18.32,279.1,83.0,12.56,9.9,6.0,2.67,b'2',0
39.0,114.0,b'510',4465.0,b'0',b'1',28.0,225.8,94.0,38.39,193.0,117.0,16.41,232.4,100.0,10.46,8.4,9.0,2.27,b'4',0
7.0,66.0,b'415',4352.0,b'0',b'0',0.0,146.4,107.0,24.89,196.5,99.0,16.7,230.1,106.0,10.35,7.8,2.0,2.11,b'1',0
13.0,7.0,b'408',2917.0,b'0',b'0',0.0,98.5,85.0,16.75,200.3,80.0,17.03,252.3,68.0,11.35,12.0,7.0,3.24,b'2',0
40.0,111.0,b'415',4824.0,b'0',b'1',21.0,127.1,94.0,21.61,228.3,116.0,19.41,166.7,108.0,7.5,7.1,3.0,1.92,b'1',0
19.0,51.0,b'415',3217.0,b'0',b'0',0.0,183.1,99.0,31.13,160.1,107.0,13.61,311.8,121.0,14.03,7.0,3.0,1.89,b'1',0
34.0,82.0,b'415',1546.0,b'0',b'0',0.0,167.1,77.0,28.41,131.8,79.0,11.2,187.4,98.0,8.43,9.4,1.0,2.54,b'6',1
40.0,152.0,b'408',3684.0,b'0',b'0',0.0,140.5,92.0,23.89,186.8,96.0,15.88,227.0,89.0,10.22,9.5,5.0,2.57,b'2',0
39.0,46.0,b'408',4058.0,b'0',b'0',0.0,40.4,105.0,6.87,172.4,83.0,14.65,145.1,89.0,6.53,9.0,2.0,2.43,b'2',0
30.0,37.0,b'415',737.0,b'0',b'0',0.0,206.0,89.0,35.02,186.0,88.0,15.81,307.1,86.0,13.82,8.4,11.0,2.27,b'0',0
32.0,83.0,b'510',1993.0,b'0',b'0',0.0,129.6,81.0,22.03,189.7,117.0,16.12,219.0,118.0,9.86,9.8,4.0,2.65,b'2',0
19.0,135.0,b'415',86.0,b'0',b'1',45.0,241.4,102.0,41.04,206.4,78.0,17.54,196.6,104.0,8.85,9.4,6.0,2.54,b'0',0
22.0,88.0,b'415',4232.0,b'0',b'1',14.0,298.8,92.0,50.8,207.3,86.0,17.62,257.9,65.0,11.61,11.9,4.0,3.21,b'5',0
19.0,78.0,b'415',1361.0,b'0',b'0',0.0,130.8,64.0,22.24,223.7,116.0,19.01,227.8,108.0,10.25,10.0,5.0,2.7,b'1',0
47.0,97.0,b'408',2418.0,b'0',b'0',0.0,276.1,82.0,46.94,201.1,106.0,17.09,231.3,73.0,10.41,8.9,4.0,2.4,b'0',1
47.0,177.0,b'415',942.0,b'0',b'0',0.0,266.1,91.0,45.24,225.2,79.0,19.14,224.7,58.0,10.11,8.9,8.0,2.4,b'3',1
40.0,149.0,b'415',2261.0,b'0',b'1',20.0,147.8,132.0,25.13,276.8,94.0,23.53,149.9,110.0,6.75,10.2,6.0,2.75,b'0',0
29.0,154.0,b'415',1889.0,b'0',b'0',0.0,191.4,93.0,32.54,205.4,119.0,17.46,205.7,121.0,9.26,10.2,3.0,2.75,b'3',0
31.0,97.0,b'415',1084.0,b'0',b'0',0.0,259.6,138.0,44.13,233.9,91.0,19.88,140.6,119.0,6.33,13.0,4.0,3.51,b'1',0
18.0,172.0,b'415',3408.0,b'0',b'0',0.0,215.7,140.0,36.67,146.3,84.0,12.44,264.6,83.0,11.91,7.1,1.0,1.92,b'3',0
8.0,95.0,b'415',4654.0,b'0',b'0',0.0,145.4,98.0,24.72,334.1,109.0,28.4,209.8,72.0,9.44,8.8,2.0,2.38,b'1',0
27.0,139.0,b'415',4576.0,b'1',b'0',0.0,185.1,101.0,31.47,266.7,75.0,22.67,207.9,95.0,9.36,9.0,3.0,2.43,b'3',0
39.0,123.0,b'510',1121.0,b'0',b'1',23.0,245.0,88.0,41.65,265.0,105.0,22.53,239.7,108.0,10.79,14.9,3.0,4.02,b'2',0
5.0,74.0,b'415',572.0,b'1',b'0',0.0,267.5,134.0,45.48,242.5,110.0,20.61,223.0,108.0,10.04,8.3,4.0,2.24,b'3',1
27.0,117.0,b'510',2538.0,b'0',b'0',0.0,214.4,94.0,36.45,138.0,149.0,11.73,148.7,102.0,6.69,9.9,1.0,2.67,b'2',0
45.0,164.0,b'415',2461.0,b'0',b'0',0.0,123.3,78.0,20.96,170.0,85.0,14.45,165.9,78.0,7.47,12.7,2.0,3.43,b'1',0
50.0,39.0,b'510',68.0,b'0',b'1',38.0,201.8,66.0,34.31,200.1,87.0,17.01,173.7,112.0,7.82,9.5,3.0,2.57,b'0',0
31.0,85.0,b'510',245.0,b'0',b'0',0.0,232.1,130.0,39.46,150.7,75.0,12.81,253.9,77.0,11.43,13.0,3.0,3.51,b'0',0
